time_x,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,Gap,time_u,thrust,roll angle,pitch angle,yaw angle
291.4,4.662006744,-1.243689288,-1.137929915,0.136003609,0.113471344,-0.166062707,-0.562600162,1.105128156,-2.269974927,0.013538503,-0.001985687,0.101850356,,291.4,4.830869184,-0.003679249,-0.000891207,0.002814978
291.5,4.622925678,-1.156929865,-1.29778506,0.140494602,0.113325566,-0.161481726,-0.71392162,1.278275488,-2.31807864,-0.069693713,-0.049984516,0.095728687,,291.5,4.892042197,-0.002506098,2.30523E-05,0.00297687
291.6,4.5197689,-1.013257483,-1.441883167,0.099433386,0.089573552,-0.159335116,-0.807647738,1.441276097,-2.286121907,-0.032250795,-0.020269184,0.103047274,,291.6,4.8862242,-0.002737597,-0.000255693,0.002708317
291.7,4.447415007,-0.846623917,-1.553268263,0.125114975,0.11249176,-0.138860091,-0.82121006,1.472360133,-2.271193604,-0.039806244,-0.024416301,0.113433173,,291.7,4.896804614,-0.003434098,-0.000219258,0.003693181
291.8,4.339137392,-0.788001006,-1.747539523,0.07439635,0.064974387,-0.17199152,-1.032031851,1.59619476,-2.338611318,-0.115806275,-0.064230154,0.104927052,,291.8,4.996663475,-0.001004921,0.000788126,0.001606761
291.9,4.222612735,-0.611263741,-1.875645876,0.059387915,0.069996638,-0.145008744,-0.957681407,1.604817359,-2.170712987,-0.000859079,-0.006209903,0.083270039,,291.9,4.907663448,-0.00320477,-4.95999E-05,0.004021434
292,4.189363064,-0.502089515,-1.97092446,0.108572065,0.094614811,-0.148242783,-1.028015265,1.633176803,-2.256327249,-0.098032678,-0.038921211,0.14477145,,292,4.989148314,-0.002564575,0.00059128,0.003490829
292.1,4.074764034,-0.404612016,-2.158985063,0.04337913,0.059299903,-0.132228169,-1.17557066,1.843175351,-2.240192183,-0.096216241,-0.031137597,0.124961934,,292.1,5.046781113,-0.00157198,0.000373303,0.00133639
292.2,3.948933075,-0.201145327,-2.264621309,0.042571311,0.066627808,-0.129096944,-1.172080438,1.746135625,-2.105899216,-0.057466084,-0.036528659,0.085733757,,292.2,4.983007868,-0.002411872,0.000576829,0.003630642
292.3,3.868652878,-0.128846406,-2.369237135,0.049699878,0.057114665,-0.145008455,-1.253019658,1.783240248,-2.174303532,-0.103427613,-0.032324936,0.137390137,,292.3,5.062692439,-0.001804448,0.000701209,0.002032188
292.4,3.767656834,0.013842478,-2.514213696,0.034607984,0.066116275,-0.105855933,-1.263376922,1.875534756,-2.074423674,-0.076316647,-0.019378064,0.116190193,,292.4,5.054090574,-0.00232545,0.000515476,0.003409673
292.5,3.696034675,0.185819142,-2.590138217,0.054993512,0.084190714,-0.094296395,-1.330443454,1.900616102,-2.053935455,-0.093928177,-0.014032039,0.163864591,,292.5,5.069420161,-0.002635721,0.000725139,0.004337713
292.6,3.547090263,0.284495463,-2.734556872,0.009020321,0.053050565,-0.096900425,-1.499102265,1.9596739,-2.084443855,-0.141979684,-0.032883358,0.16586237,,292.6,5.170235308,-0.000911287,0.000513312,-0.000259657
292.7,3.437742979,0.488050696,-2.816471603,0.027406708,0.090395965,-0.04145585,-1.422150698,1.938737793,-1.861222021,-0.037828784,-0.003727551,0.105911013,,292.7,5.047142892,-0.00352566,0.000817381,0.007523549
292.8,3.365239285,0.596201025,-2.865495115,0.060346984,0.094062925,-0.066409848,-1.594865433,1.993211774,-2.020297305,-0.161472085,0.007416607,0.280428635,,292.8,5.193062829,-0.001946406,0.000896782,0.003119167
292.9,3.182888718,0.739501983,-3.04158288,-0.009911169,0.088388687,0.011599978,-1.712599793,2.131269413,-1.896771768,-0.114788647,-0.003609469,0.186062607,,292.9,5.225045518,-0.001826349,0.000195236,0.002574867
293,3.010910889,0.917741826,-3.118074872,-0.013052253,0.072523279,-0.030821023,-1.832534989,1.915363898,-1.777744121,-0.127652534,-0.038527189,0.167239841,,293,5.173134919,-0.001449721,0.000572417,0.001688978
293.1,2.884739309,0.994265411,-3.153645284,0.007471634,0.087648264,0.004105991,-1.809476396,1.958677185,-1.765667428,-0.089506705,0.004824073,0.1791299,,293.1,5.192962692,-0.00270952,0.0007728,0.005754748
293.2,2.753023418,1.117637212,-3.28178336,-0.002590094,0.084678732,0.000233656,-1.962973093,1.975407871,-1.768963373,-0.167537905,-0.000394868,0.260984989,,293.2,5.288720406,-0.001185773,0.000406533,0.001408028
293.3,2.589989919,1.281536883,-3.360854503,-0.021905807,0.10511125,0.069232236,-2.01490345,1.985904173,-1.609672859,-0.094685607,-0.002111502,0.189774057,,293.3,5.254976339,-0.002426363,0.000507085,0.005227333
293.4,2.38051378,1.357738985,-3.448601339,-0.051990571,0.054136617,0.001205426,-2.247692862,1.809583803,-1.655128045,-0.194559899,-0.034819199,0.238338656,,293.4,5.353867114,0.000335321,9.22877E-05,-0.002935735
293.5,2.16111023,1.426314427,-3.547293812,-0.09010269,0.054868855,0.046911362,-2.176882433,1.717968433,-1.436190369,-0.070703608,-0.047073849,0.070408757,,293.5,5.275194535,-0.00127571,0.000128002,0.001805151
293.6,2.033985661,1.48523225,-3.583875126,-0.061586936,0.027917991,-0.032982805,-2.244697412,1.50084338,-1.460206311,-0.153197434,-0.048690525,0.160190198,,293.6,5.312047909,4.895E-05,0.000309949,-0.00210403
293.7,1.927592281,1.566964449,-3.623562087,-0.0431894,0.081408837,0.070660113,-2.12966331,1.613025027,-1.34017947,-0.050832129,0.003350818,0.122202995,,293.7,5.276910465,-0.002759527,0.000348855,0.006606808
293.8,1.799376705,1.689147614,-3.690955118,-0.033647671,0.074187896,0.036180512,-2.3573954,1.549470275,-1.427214344,-0.198673437,-0.012188549,0.297279195,,293.8,5.415281764,-0.000111574,6.15633E-05,-0.001474413
293.9,1.513372299,1.734871174,-3.828235258,-0.13984504,0.038492124,0.090466902,-2.488922103,1.47939431,-1.280428959,-0.121853568,-0.067579238,0.095144793,,293.9,5.477788694,0.000950828,-2.20862E-05,-0.003098608
294,1.307582137,1.815869711,-3.845462181,-0.114396816,0.014932967,0.016253065,-2.408059623,1.065559186,-1.034312103,-0.070227861,-0.054440155,0.056485162,,294,5.298464686,-0.000149954,1.46975E-05,-0.000982339
294.1,1.230598929,1.755915101,-3.785371667,-0.058308202,0.049449047,0.041836507,-2.324375668,1.104075144,-1.155412289,-0.084318168,-0.019672226,0.130232307,,294.1,5.357309405,-0.001364378,-0.000150799,0.002036271
294.2,1.133406908,1.877730588,-3.883145109,-0.044641765,0.084328889,0.102836387,-2.405959092,1.202917659,-1.112142685,-0.120712055,-0.009394378,0.2177709,,294.2,5.432989046,-0.00129053,-0.000205543,0.001922126
294.3,0.874681596,1.946126951,-3.978373412,-0.122456078,0.036554515,0.097451743,-2.649969697,1.071766024,-1.081488568,-0.168577052,-0.063609098,0.174323568,,294.3,5.554961826,0.001824257,-0.000162307,-0.00547866
294.4,0.643008048,2.013161475,-3.986758681,-0.117356577,0.049310353,0.122707681,-2.508848346,0.820630265,-0.762076212,-0.005635696,-0.034769013,0.035183886,,294.4,5.343660102,-0.001482112,-0.000680117,0.0022608
294.5,0.51828267,1.932430941,-3.938534341,-0.074123476,0.031984725,0.0488498,-2.592544541,0.692173827,-0.974788878,-0.163664014,-0.065928448,0.1851401,,294.5,5.503293043,0.001117204,-3.96614E-05,-0.004349735
294.6,0.328099042,1.951267577,-4.065004283,-0.133031729,0.030700691,0.131977448,-2.593123461,0.721943981,-0.769343611,-0.042657881,-0.041662154,0.047248529,,294.6,5.493542466,-2.32294E-05,-0.000658798,-0.001033654
294.7,0.156496145,2.024119818,-4.034652602,-0.089535665,0.035155975,0.079205781,-2.576290595,0.449718688,-0.682006005,-0.091070065,-0.059704411,0.11424491,,294.7,5.440313639,0.000268719,-0.00039485,-0.001942185
294.8,0.003288143,1.945692359,-4.032726157,-0.106628559,0.029964538,0.118801445,-2.621951376,0.466132733,-0.72367562,-0.072563466,-0.049837967,0.096168677,,294.8,5.533218938,0.000371252,-0.000597231,-0.002442086
294.9,-0.210137675,1.980980596,-4.108520586,-0.120537474,0.015542678,0.101499763,-2.648254555,0.281073345,-0.571259043,-0.080980064,-0.07289313,0.067169299,,294.9,5.522571092,0.0012513,-0.000120966,-0.003273925
295,-0.360971401,1.959768792,-4.054418206,-0.101426971,0.028338259,0.120354151,-2.579791323,0.178036457,-0.483062635,-0.017829801,-0.032634889,0.065211173,,295,5.471572069,-0.000450515,-0.001014946,-0.00074255
295.1,-0.511913779,1.923498239,-4.056499135,-0.083667291,0.034385596,0.11745302,-2.629767996,0.100433893,-0.514664016,-0.095532828,-0.075672427,0.11128117,,295.1,5.552259792,0.000939675,-0.000385152,-0.003249806
295.2,-0.710367993,1.909485124,-4.100043013,-0.122076776,0.012702522,0.140332015,-2.674249147,0.033315304,-0.392885042,-0.035423592,-0.0591194,0.05037054,,295.2,5.561021515,0.000856668,-0.000480441,-0.002955973
295.3,-0.896477091,1.905728716,-4.065910646,-0.091456729,0.024160539,0.128505476,-2.603457056,-0.146790948,-0.274132232,-0.029028139,-0.054121312,0.058053976,,295.3,5.503713532,0.000246339,-0.000816504,-0.001697244
295.4,-1.002868114,1.850794282,-4.006519481,-0.06156889,0.049822456,0.163318752,-2.597268185,-0.136342689,-0.280897903,-0.029718448,-0.04781447,0.104320664,,295.4,5.531793506,-0.000563708,-0.001316255,-0.001387637
295.5,-1.207305956,1.830767349,-4.051242613,-0.087530476,0.0257538,0.164347072,-2.719867955,-0.207388316,-0.254415573,-0.084782575,-0.09419927,0.0880122,,295.5,5.616817834,0.001565664,-0.000212639,-0.004088494
295.6,-1.470946335,1.773617806,-4.083517212,-0.143303638,-0.02368801,0.134911125,-2.73553612,-0.39152611,-0.091723529,-0.013743722,-0.078418461,-0.000170507,,295.6,5.602695123,0.001957255,0.000406044,-0.003168238
295.7,-1.627697091,1.69400397,-4.006738294,-0.098505633,-0.007672808,0.116051834,-2.576194323,-0.593082125,0.043694539,0.021641119,-0.036225598,0.026382237,,295.7,5.513389505,0.000549934,-0.000837046,-0.00202122
295.8,-1.788173688,1.49616137,-4.010341868,-0.142529106,-0.053548468,0.068393671,-2.69394366,-0.717187106,-0.083201483,-0.084007367,-0.139011245,-0.004026258,,295.8,5.686397812,0.004229503,0.002452911,-0.003315102
295.9,-1.965471563,1.480163043,-4.019508077,-0.142215297,-0.056218399,0.101374111,-2.477101561,-0.871499372,0.255442466,0.121763327,0.034491583,0.001069815,,295.9,5.513689223,0.000302721,-0.001105362,-0.002324428
296,-2.017182891,1.368334978,-3.848967872,-0.035188427,0.032852082,0.124162732,-2.375736336,-0.953753735,0.153740696,-0.023127734,-0.090291547,0.031728541,,296,5.558975961,0.001001162,-0.000545423,-0.001992513
296.1,-2.182032522,1.235024133,-3.919736845,-0.13405276,-0.061532435,0.097276604,-2.599196954,-0.928434807,0.114412409,-0.021419438,-0.108322127,0.001577852,,296.1,5.699122332,0.003400312,0.001979812,-0.002767734
296.2,-2.40704671,1.29573073,-3.87744217,-0.073746997,-0.014435602,0.145754268,-2.283521485,-1.096025571,0.489807129,0.140322032,0.046657649,0.030391762,,296.2,5.479214472,-0.00091864,-0.002384298,-0.002841294
296.3,-2.436026867,1.09184753,-3.714709942,-0.02797456,0.022170073,0.133932162,-2.373653413,-1.119022593,0.243215147,-0.064062425,-0.15118659,-0.000378802,,296.3,5.659682733,0.002412579,0.000853051,-0.001802882
296.4,-2.672280632,1.014389192,-3.826336474,-0.135448844,-0.087625577,0.097140131,-2.477766391,-1.150446316,0.441279648,0.065113564,-0.046759629,-0.000428187,,296.4,5.640403981,0.002353296,0.00107827,-0.001201118
296.5,-2.894226166,0.943569642,-3.73101547,-0.082104834,-0.050635728,0.094899834,-2.234473369,-1.407207801,0.604327705,0.069277245,-0.035470312,0.008077027,,296.5,5.555090765,0.001633808,0.000128572,-0.001429255
296.6,-2.86902301,0.752614168,-3.580473745,-0.043831958,-0.01619855,0.132220883,-2.178431621,-1.362981202,0.559423256,0.074064349,-0.045364214,0.02709151,,296.6,5.603926762,0.000859519,-0.000373129,-0.003127529
296.7,-3.022496004,0.695336041,-3.576007359,-0.043383186,-0.02853248,0.135974251,-2.199150177,-1.382851652,0.641217072,0.042233735,-0.071804877,-0.02009473,,296.7,5.616346009,0.001601677,0.000341784,-0.001020445
296.8,-3.204096155,0.602550342,-3.522072779,-0.063447516,-0.053902028,0.105277772,-2.168348059,-1.439655792,0.730124143,0.070003341,-0.05339398,0.01377848,,296.8,5.604674127,0.001672299,0.000411864,-0.00083636
296.9,-3.321639114,0.499441311,-3.432189284,-0.038394507,-0.03964554,0.129257643,-2.067528302,-1.499306871,0.814988243,0.088433977,-0.041536873,0.023924056,,296.9,5.592273335,0.001021057,-5.69103E-05,-0.002196668
297,-3.416034923,0.367660287,-3.346779097,-0.02904242,-0.040395198,0.132188007,-2.039547107,-1.518103044,0.85975063,0.064242167,-0.062648142,-0.011765836,,297,5.601269044,0.001472523,0.000338428,-0.000527387
297.1,-3.550382727,0.271991851,-3.281943534,-0.034733903,-0.052944791,0.116939424,-1.994100706,-1.536441179,0.941765795,0.088446213,-0.048072508,0.022192948,,297.1,5.594355157,0.001253792,0.000227873,-0.00089057
297.2,-3.649826326,0.186498147,-3.177093997,-0.003127676,-0.033207114,0.14866003,-1.900351528,-1.541487057,1.026594926,0.099411117,-0.03742042,0.026443059,,297.2,5.58422946,0.000577137,-0.000279101,-0.003008389
297.3,-3.75130922,0.067388106,-3.089840234,-0.004477007,-0.042766335,0.140814474,-1.897872524,-1.540797093,1.068438237,0.065363155,-0.068021048,-0.033998104,,297.3,5.590230806,0.001365718,0.000393222,0.000596418
297.4,-3.894796809,-0.027840291,-3.022511489,-0.019764235,-0.06530851,0.108080557,-1.857918514,-1.549582625,1.147211464,0.097349692,-0.048169926,0.038114715,,297.4,5.582638742,0.001138506,0.000262253,-1.63646E-05
297.5,-4.012589083,-0.145945605,-2.930663878,-0.012214277,-0.070580007,0.127962822,-1.793992675,-1.587104427,1.213319312,0.085528806,-0.060469896,0.01615268,,297.5,5.578805081,0.001355256,0.000491728,0.001381798
297.6,-4.122434684,-0.29386891,-2.845497606,-0.033503177,-0.10052102,0.098761046,-1.750746931,-1.620998864,1.269166438,0.082611382,-0.068784289,0.0310892,,297.6,5.573262557,0.001990829,0.000646084,0.004999465
297.7,-4.176663301,-0.362274939,-2.704866921,0.012216967,-0.06604297,0.149046224,-1.565414834,-1.583714086,1.38080792,0.1527042,-0.025174574,0.152782713,,297.7,5.550841557,-0.000203512,-0.000135342,-0.005130433
297.8,-4.20865748,-0.469692413,-2.572577386,0.043500946,-0.056950015,0.202234398,-1.520668538,-1.556199834,1.403033701,0.06109976,-0.053748918,-0.075615651,,297.8,5.55830862,0.001067102,0.000385006,0.001780185
297.9,-4.29318984,-0.52236634,-2.471786831,0.030645115,-0.050783282,0.126663078,-1.443527662,-1.462477874,1.500349523,0.130557546,-0.02488407,0.089914638,,297.9,5.524311234,1.55407E-05,-0.000230075,-0.003692064
298,-4.419385512,-0.622920636,-2.392594563,0.023341046,-0.083986906,0.153258874,-1.468035234,-1.499074828,1.474871719,0.054816831,-0.081583449,-0.069756254,,298,5.574942271,0.001652551,0.000898915,0.006491324
298.1,-4.489290153,-0.706367539,-2.27898337,0.029429757,-0.078785911,0.119158964,-1.326051667,-1.406099844,1.645436073,0.15375116,-0.012052863,0.186260526,,298.1,5.502547384,-0.000382335,-0.000234775,-0.004937748
298.2,-4.506983611,-0.76009071,-2.094295113,0.085515346,-0.046562948,0.240006558,-1.242394128,-1.3563982,1.630769899,0.080271978,-0.038690839,-0.058838764,,298.2,5.536034613,5.75664E-06,1.82365E-05,-0.001554602
298.3,-4.592927422,-0.861873681,-2.02797417,0.034186691,-0.083691121,0.112894918,-1.253501521,-1.30144483,1.714140295,0.072463245,-0.06183584,-0.012475915,,298.3,5.484768385,0.001152397,0.000649051,0.0048259
298.4,-4.664148304,-0.871407394,-1.876736144,0.071607926,-0.060889951,0.16510695,-1.12765417,-1.199979531,1.73769166,0.154598896,-0.005470869,0.160740361,,298.4,5.51801393,-0.001244466,-0.000510217,-0.007645905
298.5,-4.691844663,-0.954264381,-1.756204471,0.096121126,-0.059018419,0.227359199,-1.094663104,-1.147529982,1.820540393,0.041752563,-0.055783008,-0.13174688,,298.5,5.47886684,0.000447452,0.000528466,0.002655869
298.6,-4.761695069,-0.993736999,-1.619507951,0.059169104,-0.073311482,0.108673253,-1.047609657,-1.038687238,1.852643928,0.113527047,-0.021278428,0.095334591,,298.6,5.450979008,-0.000293959,5.32437E-05,-0.002082894
298.7,-4.828674824,-1.025197516,-1.506730143,0.088436367,-0.06869239,0.197250546,-1.003673381,-0.971702752,1.851716668,0.08130521,-0.037513098,-0.014815759,,298.7,5.490233712,-0.000365827,0.000331686,-0.000926953
298.8,-4.886149157,-1.099864836,-1.397415498,0.063448166,-0.093158209,0.136824277,-0.968479231,-0.90180768,1.947541859,0.063699881,-0.042868327,-0.005495719,,298.8,5.428665771,0.000463561,0.00070809,0.003213245
298.9,-4.944790639,-1.12372197,-1.246844154,0.062204522,-0.096112353,0.141186192,-0.899809183,-0.817642917,1.935685056,0.101494913,-0.024366134,0.089457318,,298.9,5.44509682,-0.000381146,0.000448742,-0.00101168
299,-4.975633532,-1.165643414,-1.127233478,0.07594663,-0.097822326,0.17789833,-0.821592484,-0.749169724,1.994190847,0.063753069,-0.033427038,-0.006860325,,299,5.422634169,1.36272E-05,0.000750745,0.001805343
299.1,-4.978199108,-1.167683386,-0.958681912,0.088196358,-0.079403743,0.163014602,-0.70022712,-0.629672445,2.040347755,0.098933688,-0.002220679,0.075714746,,299.1,5.38625903,-0.001013016,-2.35814E-05,-0.003831536
299.2,-5.003716024,-1.181758107,-0.832749302,0.092501821,-0.084056363,0.183982934,-0.651875412,-0.562552278,2.022509302,0.042072874,-0.041223318,-0.064580761,,299.2,5.402122642,-8.95756E-05,0.000883327,0.002316657
299.3,-5.01025485,-1.16772704,-0.698750667,0.098597295,-0.074110316,0.150947362,-0.544654466,-0.417307896,2.101856449,0.100746603,0.014465127,0.091513219,,299.3,5.352917913,-0.001515503,-0.000352813,-0.005615664
299.4,-5.066092709,-1.200636333,-0.58787601,0.077301073,-0.103555436,0.166754276,-0.563633185,-0.392890969,2.047743552,-0.002345023,-0.070436997,-0.129770988,,299.4,5.38888647,0.000967863,0.001741819,0.007832976
299.5,-5.103924863,-1.210724956,-0.480436032,0.046324096,-0.131678166,0.080545114,-0.481688847,-0.269069997,2.136019881,0.106438593,0.019230317,0.177491697,,299.5,5.334908413,-0.000715011,0.000524425,-0.001774921
299.6,-5.102679278,-1.19529122,-0.306859652,0.089919168,-0.100971484,0.208272379,-0.395752308,-0.19005325,2.122504399,0.038988585,-0.018482657,-0.031985324,,299.6,5.332278237,-0.000610007,0.000891241,0.000179543
299.7,-5.038277401,-1.14321207,-0.125739629,0.110473317,-0.069748079,0.169704807,-0.202512632,-0.058738477,2.173334954,0.078392721,0.030373287,0.047400736,,299.7,5.272437958,-0.00191197,-0.000590516,-0.005962852
299.8,-5.017710098,-1.103342135,-0.001365625,0.119633009,-0.061830636,0.190789225,-0.145988383,0.02262089,2.122758079,0.008769277,-0.034834894,-0.105243755,,299.8,5.298079475,-0.000929581,0.00070479,-3.85627E-05
299.9,-5.036861194,-1.093192045,0.077708579,0.075954571,-0.104098711,0.107900632,-0.12137187,0.120461937,2.164794913,0.031324816,0.000280251,0.005610403,,299.9,5.269161742,-0.000607447,0.000988279,0.000717053
300,-5.061111126,-1.072543778,0.20203587,0.068184359,-0.110018052,0.13295104,-0.120426375,0.221832186,2.149154441,0.029469174,0.002703069,0.007553627,,300,5.27046475,-0.000670434,0.000972664,-9.50844E-05
300.1,-5.069038687,-1.049002951,0.334512508,0.054323582,-0.12333572,0.120106234,-0.047822252,0.28742901,2.166110229,0.014163958,-0.004537639,-0.021456601,,300.1,5.244715869,-0.000147504,0.001469738,0.002400903
300.2,-4.990265682,-0.95229742,0.525380737,0.101798202,-0.073593779,0.160088065,0.127148814,0.452699129,2.205279274,0.079797925,0.064757017,0.080012402,,300.2,5.177822448,-0.002812146,-0.001324884,-0.008854918
300.3,-4.938651659,-0.889369053,0.664015226,0.115918674,-0.062066349,0.18674778,0.226147263,0.473619784,2.12957479,-0.053230775,-0.056354602,-0.190573921,,300.3,5.208046952,-0.000629142,0.001309976,0.002069387
300.4,-4.922035014,-0.860366108,0.724993704,0.047058379,-0.123232409,0.055987579,0.266873189,0.562850048,2.171640931,0.019675556,0.034932733,0.032688412,,300.4,5.180824319,-0.000749836,0.001066847,-0.00021871
300.5,-4.888244356,-0.786137358,0.871507305,0.082408922,-0.081430256,0.15123265,0.284438244,0.720638725,2.177024852,0.021927789,0.037609417,-0.011007329,,300.5,5.143771246,-0.002049024,-0.000371681,-0.004906344
300.6,-4.864650734,-0.715480705,1.019453233,0.067003804,-0.093811505,0.116453482,0.394260398,0.727303236,2.122767127,-0.051171559,-0.032193521,-0.133996388,,300.6,5.152780736,-0.000321368,0.001747835,0.002326295
300.7,-4.781639907,-0.627607582,1.134659057,0.065881826,-0.092305112,0.090715809,0.500806896,0.874631314,2.170305747,0.042451298,0.081003458,0.048412118,,300.7,5.092086454,-0.002556439,-0.000839261,-0.00607804
300.8,-4.715102218,-0.527821945,1.286879316,0.100894889,-0.049650424,0.159516028,0.571966047,0.941182466,2.115943202,-0.060378059,-0.020998996,-0.14540111,,300.8,5.087111772,-0.001438172,0.000143517,-0.001868547
300.9,-4.622427265,-0.412756266,1.420677607,0.083864287,-0.058229254,0.104224402,0.733837451,1.038330252,2.141378682,0.005363269,0.039569174,-0.036282145,,300.9,5.028229189,-0.002713317,-0.000764106,-0.004910272
301,-4.539208035,-0.321917625,1.526990089,0.100177806,-0.044236657,0.13404092,0.735312086,1.132336265,2.075185904,-0.064179747,-0.004905819,-0.119558845,,301,5.047839582,-0.001903167,-0.000409325,-0.003287817
301.1,-4.501465502,-0.230869195,1.61930283,0.056447273,-0.072843202,0.082505771,0.778066142,1.193030383,2.095738898,-0.048159133,-0.001632266,-0.10208881,,301.1,5.02441306,-0.00162742,0.000463694,-0.002105994
301.2,-4.483848002,-0.177605135,1.704296453,0.019682933,-0.114947488,0.042269411,0.714306793,1.25757859,2.046493528,-0.077730455,0.000687988,-0.116304362,,301.2,5.064279013,-0.000487184,0.001381476,-7.07025E-05
301.3,-4.383102848,-0.003796409,1.884920712,0.068399386,-0.048637055,0.094821054,0.85655975,1.45223867,2.167729489,0.022783764,0.095735196,-0.018975496,,301.3,4.8553448,-0.003693679,-0.002923492,-0.007170689
301.4,-4.318028765,0.111722263,2.04257865,0.068845342,-0.045242758,0.090600221,0.943476639,1.360555961,1.894063797,-0.153858098,-0.112487653,-0.217162682,,301.4,5.037969012,-0.000330129,0.001674407,-0.000229379
301.5,-4.222604425,0.181959882,2.025795447,0.001395788,-0.124802217,0.01190735,1.010493916,1.460722381,2.092185984,-0.016439942,0.083700278,-0.063170909,,301.5,4.934365613,-0.002221772,-0.000311303,-0.003607293
301.6,-4.12241763,0.323868755,2.239275523,0.064454513,-0.032698239,0.077024467,0.992306791,1.599216828,2.034527166,-0.085424187,0.010998666,-0.133054974,,301.6,4.832766632,-0.00213222,-0.001590604,-0.003306957
301.7,-4.085990001,0.447975294,2.347684349,0.004643422,-0.083835062,0.016450225,1.146633731,1.500432731,1.866889174,-0.111378987,-0.062449041,-0.15458939,,301.7,4.978301815,-0.000674197,0.001653876,-0.00155903
301.8,-3.946087364,0.529128495,2.365889398,0.005358691,-0.10397223,0.015661991,1.160322808,1.646834559,2.048833107,-0.044372289,0.081997265,-0.108546812,,301.8,4.826946963,-0.002407899,-0.00127823,-0.00367103
301.9,-3.870995554,0.683776992,2.578048575,0.022159809,-0.045979671,0.019836124,1.200606171,1.641109515,1.881137273,-0.123670939,-0.041193017,-0.165089174,,301.9,4.842073761,-0.001100428,-5.28999E-05,-0.001476519
302,-3.799426083,0.769851474,2.614437123,-0.035392155,-0.117434851,-0.03021645,1.323112777,1.602311885,1.864860476,-0.09519894,-0.005909563,-0.137942756,,302,4.903382313,-0.000867355,0.001084198,-0.002282132
302.1,-3.67363641,0.859445454,2.689905525,-0.030387056,-0.107774832,-0.029338389,1.3138201,1.672035253,1.966644736,-0.08923167,0.038632611,-0.161643695,,302.1,4.780422902,-0.00123829,-0.00026323,-0.001133317
302.2,-3.564242678,1.024508524,2.903171213,-0.010556611,-0.06160853,-0.024895689,1.455876958,1.674959056,1.834916933,-0.086049519,0.006737257,-0.11900742,,302.2,4.735492319,-0.001751898,-0.000672681,-0.002851783
302.3,-3.430425755,1.128279011,2.9485458,-0.023489882,-0.082192803,-0.023353929,1.581566944,1.609491782,1.746958419,-0.121263981,-0.018877071,-0.168234253,,302.3,4.801186451,-0.000972202,0.000375891,-0.002089708
302.4,-3.284585572,1.21009308,2.995070583,-0.045583621,-0.096163423,-0.054513266,1.623606536,1.606304514,1.803077043,-0.097026775,0.023863554,-0.158361101,,302.4,4.742385055,-0.001152699,-6.39295E-05,-0.001375117
302.5,-3.173362423,1.308578888,3.127222725,-0.049654131,-0.086406095,-0.067845023,1.674878658,1.592649956,1.739999333,-0.113548605,-0.000312281,-0.152520271,,302.5,4.721533164,-0.000804203,0.00024873,-0.001165414
302.6,-3.02612088,1.433817154,3.230286694,-0.044705107,-0.077265569,-0.056086324,1.800535623,1.580835546,1.716431733,-0.087533747,0.028444171,-0.134953766,,302.6,4.655282029,-0.001578793,-0.000566375,-0.002324527
302.7,-2.859672605,1.541217543,3.323468916,-0.036203422,-0.058892522,-0.053405475,1.886359095,1.53267082,1.618307847,-0.120084918,-0.002700867,-0.160691584,,302.7,4.654115363,-0.001127769,-0.000257967,-0.001410232
302.8,-2.667324634,1.665817798,3.412337283,-0.022464959,-0.036113564,-0.03904201,2.028030101,1.535454855,1.614668776,-0.078069744,0.038236511,-0.115416723,,302.8,4.544579851,-0.00235459,-0.001574771,-0.003184346
302.9,-2.503294894,1.747891976,3.481402949,-0.02924944,-0.035346303,-0.046321855,2.067096436,1.455103102,1.452042513,-0.150976131,-0.035257578,-0.174651527,,302.9,4.642882438,-0.000774842,3.62272E-05,-0.001182377
303,-2.385846223,1.779132276,3.460212929,-0.097919845,-0.101599002,-0.112000545,2.053318281,1.383356599,1.502520589,-0.12269341,0.005642375,-0.162473013,,303,4.687458406,-8.29491E-05,0.000911434,-0.000261043
303.1,-2.260663422,1.842484218,3.564775119,-0.098017109,-0.093172817,-0.121303671,2.038344656,1.40258956,1.57173034,-0.098266675,0.036702103,-0.148113335,,303.1,4.550668567,-0.000625073,5.56132E-05,0.000210448
303.2,-2.108840475,1.987123834,3.744929125,-0.067841382,-0.048878321,-0.097259241,2.16039986,1.362495145,1.415786232,-0.097113461,0.025611532,-0.114167309,,303.2,4.489552709,-0.001273633,-0.000562412,-0.001025708
303.3,-1.963717064,2.025641502,3.727768802,-0.110064337,-0.087338178,-0.126964877,2.204430243,1.173690298,1.253403137,-0.159896857,-0.03022219,-0.172868536,,303.3,4.6678924,0.000983983,0.001661246,0.001231165
303.4,-1.778601722,2.053014063,3.734918781,-0.126343622,-0.098403389,-0.144085769,2.259906647,1.153174098,1.448451717,-0.056064803,0.080027161,-0.109699521,,303.4,4.474530859,-0.000862683,-0.000155621,0.000265385
303.5,-1.598344243,2.150501603,3.935440712,-0.07427524,-0.031502856,-0.109634792,2.332000088,1.10517298,1.235755022,-0.114617777,0.016653673,-0.115591641,,303.5,4.422188503,-0.000659024,-0.00010914,0.000916829
303.6,-1.405582522,2.229392463,3.94491905,-0.091471688,-0.040066408,-0.106083159,2.467411169,0.956094572,1.107780667,-0.100163802,0.032467824,-0.088475708,,303.6,4.48507488,-0.000519308,0.000141246,0.000164029
